ext_id,name,kcal,protein,carb,fat,fiber
810050203,HAMBURGUER DE CARNE BOVINA - GRELHADO(A)/BRASA/CHURRASCO,214.0,26.62,0,11.1,0
810050204,HAMBURGUER DE CARNE BOVINA - ASSADO(A),214.0,26.62,0,11.1,0
810050205,HAMBURGUER DE CARNE BOVINA - FRITO(A),236.66,26.62,0,13.66,0
810050208,HAMBURGUER DE CARNE BOVINA - MOLHO VERMELHO,176.0,21.56,1.08,8.92,0.3
810050299,HAMBURGUER DE CARNE BOVINA,214.0,26.62,0,11.1,0
810080299,COPA DE PORCO DEFUMADA,248.66,20.53,0.42,17.76,0
810100599,BACON,541.0,37.04,1.43,41.78,0
810110102,HAMBURGUER DE FRANGO - COZIDO(A),206.14,16.19,12.64,9.71,0.61
810110103,HAMBURGUER DE FRANGO - GRELHADO(A)/BRASA/CHURRASCO,206.14,16.19,12.64,9.71,0.61
810110104,HAMBURGUER DE FRANGO - ASSADO(A),206.14,16.19,12.64,9.71,0.61
810110105,HAMBURGUER DE FRANGO - FRITO(A),266.67,16.19,12.64,16.55,0.61
810110106,HAMBURGUER DE FRANGO - EMPANADO(A)/A MILANESA,266.67,16.19,12.64,16.55,0.61
810110199,HAMBURGUER DE FRANGO,206.14,16.19,12.64,9.71,0.61
810210101,SALSICHA NO VAREJO - CRU(A),321.05,9.72,3.6,29.51,0
810210102,SALSICHA NO VAREJO - COZIDO(A),321.05,9.72,3.6,29.51,0
810210103,SALSICHA NO VAREJO - GRELHADO(A)/BRASA/CHURRASCO,321.05,9.72,3.6,29.51,0
810210104,SALSICHA NO VAREJO - ASSADO(A),321.05,9.72,3.6,29.51,0
810210105,SALSICHA NO VAREJO - FRITO(A),321.05,9.72,3.6,29.51,0
810210107,SALSICHA NO VAREJO - REFOGADO(A),321.05,9.72,3.6,29.51,0
810210108,SALSICHA NO VAREJO - MOLHO VERMELHO,289.43,8.55,4.74,26.09,0.04
810210109,SALSICHA NO VAREJO - MOLHO BRANCO,321.6,11.3,3.24,29.04,0.3
810210110,SALSICHA NO VAREJO - AO ALHO E OLEO,321.05,9.72,3.6,29.51,0
810210111,SALSICHA NO VAREJO - COM MANTEIGA/OLEO,321.05,9.72,3.6,29.51,0
810210113,SALSICHA NO VAREJO - ENSOPADO,321.05,9.72,3.6,29.51,0
810210199,SALSICHA NO VAREJO,321.05,9.72,3.6,29.51,0
810220401,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - CRU(A)",396.0,13.8,2.7,36.25,0
810220402,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - COZIDO(A)",396.0,13.8,2.7,36.25,0
810220403,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - GRELHADO(A)/BRASA/CHURRASCO",396.0,13.8,2.7,36.25,0
810220404,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - ASSADO(A)",396.0,13.8,2.7,36.25,0
810220405,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - FRITO(A)",396.0,13.8,2.7,36.25,0
810220406,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - EMPANADO(A)/A MILANESA",396.0,13.8,2.7,36.25,0
810220407,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - REFOGADO(A)",396.0,13.8,2.7,36.25,0
810220408,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - MOLHO VERMELHO",321.6,11.3,3.24,29.04,0.3
810220411,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - COM MANTEIGA/OLEO",396.0,13.8,2.7,36.25,0
810220413,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC) - ENSOPADO",396.0,13.8,2.7,36.25,0
810220499,"LINGUICA (SUÍNA, BOVINA, MISTA, ETC)",396.0,13.8,2.7,36.25,0
810220701,LINGUICA DE FRANGO - CRU(A),244.0,18.2,0,18.4,0
810220702,LINGUICA DE FRANGO - COZIDO(A),244.0,18.2,0,18.4,0
810220703,LINGUICA DE FRANGO - GRELHADO(A)/BRASA/CHURRASCO,244.0,18.2,0,18.4,0
810220704,LINGUICA DE FRANGO - ASSADO(A),244.0,18.2,0,18.4,0
810220705,LINGUICA DE FRANGO - FRITO(A),245.0,18.3,0,18.5,0
810240199,CHOURICO,379.0,14.6,1.29,34.5,0
810240299,MORCELA,379.0,14.6,1.29,34.5,0
810240301,MORCILHA - CRU(A),379.0,14.6,1.29,34.5,0
810240302,MORCILHA - COZIDO(A),379.0,14.6,1.29,34.5,0
810250102,PAIO - COZIDO(A),339.0,19.43,0,28.36,0
810260199,MORTADELA,307.0,11.1,3.2,27.7,0
810270199,SALAME,336.0,21.85,2.4,25.9,0
810270299,SALAMINHO,336.0,21.85,2.4,25.9,0
810280199,BLANQUET DE PERU,126.0,17.5,2.04,4.84,0.2
810290199,PRESUNTO,226.0,20.53,0.42,15.2,0
810300102,HAMBURGUER DE PERU - COZIDO(A),195.96,16.61,12.64,8.35,0.61
810300104,HAMBURGUER DE PERU - ASSADO(A),195.96,16.61,12.64,8.35,0.61
810300106,HAMBURGUER DE PERU - EMPANADO(A)/A MILANESA,256.49,16.61,12.64,15.2,0.61
810310102,HAMBURGUER NAO ESPECIFICADO - COZIDO(A),214.0,26.62,0,11.1,0
810310103,HAMBURGUER NAO ESPECIFICADO - GRELHADO(A)/BRASA/CHURRASCO,214.0,26.62,0,11.1,0
810310104,HAMBURGUER NAO ESPECIFICADO - ASSADO(A),214.0,26.62,0,11.1,0
810310105,HAMBURGUER NAO ESPECIFICADO - FRITO(A),236.66,26.62,0,13.66,0
810310199,HAMBURGUER NAO ESPECIFICADO,214.0,26.62,0,11.1,0
810360199,APRESUNTADO,178.0,22.62,0,9.02,0
810390199,PURURUCA DE PORCO,544.0,61.3,0,31.3,0
810390299,PELE DE PORCO PREPARADA (PURURUCA),544.0,61.3,0,31.3,0
810400199,"PATE (FÍGADO, CALABRESA, FRANGO, PRESUNTO, ETC)",326.0,14.1,2.2,28.5,0
810410199,CARNE DE AVES DEFUMADA,195.66,30.91,0,7.07,0
810460102,CARNE SALGADA NAO ESPECIFICADA - COZIDO(A),313.0,26.9,0,21.9,0
810460103,CARNE SALGADA NAO ESPECIFICADA - GRELHADO(A)/BRASA/CHURRASCO,313.0,26.9,0,21.9,0
810460104,CARNE SALGADA NAO ESPECIFICADA - ASSADO(A),313.0,26.9,0,21.9,0
810460105,CARNE SALGADA NAO ESPECIFICADA - FRITO(A),347.0,25.29,0,26.56,0
810460107,CARNE SALGADA NAO ESPECIFICADA - REFOGADO(A),347.0,25.29,0,26.56,0
810460108,CARNE SALGADA NAO ESPECIFICADA - MOLHO VERMELHO,255.2,21.78,1.08,17.56,0.3
810460199,CARNE SALGADA NAO ESPECIFICADA,313.0,26.9,0,21.9,0
810490402,MINI CHICKEN EMPANADO - COZIDO(A),273.02,16.24,15.91,15.63,0.64
810490403,MINI CHICKEN EMPANADO - GRELHADO(A)/BRASA/CHURRASCO,273.02,16.24,15.91,15.63,0.64
810490404,MINI CHICKEN EMPANADO - ASSADO(A),273.02,16.24,15.91,15.63,0.64
810490405,MINI CHICKEN EMPANADO - FRITO(A),273.02,16.24,15.91,15.63,0.64
810490406,MINI CHICKEN EMPANADO - EMPANADO(A)/A MILANESA,273.02,16.24,15.91,15.63,0.64
810500199,MORTADELA LIGHT,211.0,13.06,3.45,16.06,0
810520105,SALSICHA NO VAREJO LIGHT - FRITO(A),154.0,11.0,4.4,10.0,0
810540199,SALAME LIGHT,145.18,14.7,0.5,8.94,0
810550199,BLANQUET DE PERU LIGHT,124.12,14.99,7.11,3.57,0
810570199,HAMBURGUER NAO ESPECIFICADO LIGHT,190.0,27.03,0,8.26,0
820010199,REFRIGERANTE DE COLA TRADICIONAL,36.87,0.07,9.53,0.02,0
820010299,COCA COLA TRADICIONAL,36.87,0.07,9.53,0.02,0
820020299,FANTA LARANJA TRADICIONAL,48.0,0,12.3,0,0
820020899,SUKITA TRADICIONAL,48.0,0,12.3,0,0
820030199,REFRIGERANTE DE GUARANA TRADICIONAL,39.0,0,10.0,0,0
820030299,GUARANA TRADICIONAL,39.0,0,10.0,0,0
820040799,SPRIT REFRIGERANTE TRADICIONAL,40.0,0.05,10.14,0.02,0
820050599,FANTA UVA TRADICIONAL,48.0,0,12.3,0,0
820070199,REFRIGERANTE DE COLA LIGHT,2.0,0.11,0.29,0.03,0
820070299,COCA COLA LIGHT,2.0,0.11,0.29,0.03,0
820080199,REFRIGERANTE DE COLA DIET,2.0,0.11,0.29,0.03,0
820090299,MINUANO TRADICIONAL,40.0,0.05,10.14,0.02,0
820110499,MATE TRADICIONAL,2.8,0.25,2.31,0,1.86
820120299,BIDU TRADICIONAL,39.0,0,10.0,0,0
820180299,TUBAINA TRADICIONAL,39.0,0,10.0,0,0
820190299,TUBAINA LIGHT,2.0,0.11,0.29,0.03,0
820200199,CALDO DE CANA,73.58,0,19.97,0.05,0
820200299,GARAPA,73.58,0,19.97,0.05,0
820210199,AGUA DE COCO,19.27,0.73,3.76,0.2,1.12
820240299,Q-SUCO,15.28,0,3.91,0.0,0
820240399,Q-REFRESKO,15.28,0,3.91,0.0,0
820260299,NESCAFE,241.0,12.2,75.4,0.5,0
820280399,ERVA MATE,2.8,0.25,2.31,0,1.86
820280499,CHIMARRAO,2.8,0.25,2.31,0,1.86
820280599,TERERE,2.8,0.25,2.31,0,1.86
820340199,LEVEDO DE CERVEJA,170.0,16.2,28.1,1.3,11.5
820350199,REFRIGERANTE NAO ESPECIFICADO,36.87,0.07,9.53,0.02,0
820360399,CEVADA EM PO,352.0,9.91,77.72,1.16,15.6
820450399,CHOCOMILK,83.32,3.18,10.38,3.4,0.8
820490299,AGUA TONICA TRADICIONAL,40.02,0.05,10.14,0.02,0
820520199,"CHA DIET (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ETC)",2.52,0.01,0.67,0,0
820540299,PARAGUAI REFRIGERANTE TRADICIONAL,39.0,0,10.0,0,0
820580399,GATORADE,27.01,0,6.76,0.1,0
820590199,BEBIDA ENERGETICA,45.35,0.25,11.03,0.08,0
820630199,"CHA (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ETC)",1.0,0,0.3,0,0
820640299,CAFE SOLUVEL CAPUCCINO,27.71,0.26,5.17,0.84,0.13
820810499,MATE LIGHT,2.8,0.25,2.31,0,1.86
820900299,AGUA TONICA LIGHT,40.02,0.05,10.14,0.02,0
820910299,PARAGUAI REFRIGERANTE LIGHT,2.0,0.11,0.29,0.03,0
821100299,Q-SUCO LIGHT,15.28,0,3.91,0.0,0
821100399,Q-REFRESKO LIGHT,15.28,0,3.91,0.0,0
821110299,Q-SUCO DIET,15.28,0,3.91,0.0,0
821240199,CAFE CAPUCCINO SOLUVEL LIGHT,12.77,0.14,0.91,1.0,0.05
821250199,CAFE CAPUCCINO SOLUVEL DIET,12.77,0.14,0.91,1.0,0.05
821290299,AGUA TONICA DIET,40.02,0.05,10.14,0.02,0
821290699,REFRIGERANTE DE QUININO DIETETICO,40.02,0.05,10.14,0.02,0
821300399,CHA MATE ORGANICO,2.8,0.25,2.31,0,1.86
821300499,CHIMARRAO ORGANICO,2.8,0.25,2.31,0,1.86
821360199,SUCO DE CLOROFILA,1.87,0.24,0.3,0.02,0.2
827390299,CAFE COM FARINHA,181.0,0.86,44.19,0.16,3.44
830010199,CERVEJA (COM OU SEM ALCOOL),43.19,0.46,3.56,0,0
830020199,CHOPP,43.19,0.46,3.56,0,0
830030199,AGUARDENTE,216.0,0,0,0,0
830030299,CACHACA,216.0,0,0,0,0
830050199,BATIDA DE QUALQUER SABOR,187.38,0.54,22.14,3.69,0.32
830070199,RUM,230.18,0,0,0,0
830080199,VODKA,217.15,0,0,0,0
830100199,UISQUE,230.18,0,0,0,0
830100299,WHISKY,230.18,0,0,0,0
830120199,CHAMPANHE,82.0,0.07,2.6,0,0
830120299,SIDRA CHAMPANHE,82.0,0.07,2.6,0,0
830150199,MARTINI,194.44,0.01,0.53,0,0
830160199,CONHAQUE,231.0,0,0,0,0
830170199,DRINK DREHER,216.0,0,0,0,0
830190199,LICOR DE QUALQUER SABOR,282.65,0,33.64,0,0
830240999,CAJUINA,45.0,0.8,11.5,0,1.5
830241599,VINHO,84.5,0.07,2.6,0,0
830241699,CATUABA,216.0,0,0,0,0
830290199,COQUETEL DE FRUTAS,187.38,0.54,22.14,3.69,0.32
830310199,CAIPIRINHA,143.9,0.1,37.9,0.1,0.1
830350199,BEBIDA ALCOOLICA,216.0,0,0,0,0
830361599,VINHO ORGANICO,84.5,0.07,2.6,0,0
830430199,CERVEJA (COM OU SEM ALCOOL) LIGHT,29.0,0.24,1.64,0,0
830450299,CAXIRI (AGUARDENTE DE MANDIOCA),216.0,0,0,0,0
840010199,AZEITE DE OLIVA,887.8,0,0,100.43,0
840030199,OLEO DE SOJA,879.73,0,0,99.52,0
840180199,BANHA SUINA,902.0,0,0,100.0,0
840300199,BANHA BOVINA,680.0,10.65,0,70.33,0
840320199,OLEO NAO ESPECIFICADO,879.73,0,0,99.52,0
840350199,OLEO DE DENDE,857.84,0,0,99.52,0
850020199,SALGADINHO,274.6,13.41,16.54,16.88,0.88
850020299,"PASTEL (QUEIJO, CARNE, PALMITO, ETC)",319.81,10.38,33.51,15.68,1.45
850020399,CROQUETE,274.6,13.41,16.54,16.88,0.88
850020599,COXINHA,274.6,13.41,16.54,16.88,0.88
850020699,"EMPADA (QUEIJO, CARNE, CAMARAO, ETC)",153.96,7.89,12.47,7.91,1.03
850020799,"RIZOLE  (QUEIJO, CARNE, CAMARAO, ETC)",274.6,13.41,16.54,16.88,0.88
850020999,ACARAJE,289.0,8.3,19.1,19.9,9.4
850021099,TORRESMO,544.0,61.3,0,31.3,0
850021199,QUIBE,274.6,13.41,16.54,16.88,0.88
850021299,ABARA (BAHIA),289.0,8.3,19.1,19.9,9.4
850021399,PACOCA DE CARNE DE SOL,354.0,13.44,43.95,13.43,3.2
850021599,ANGU FRITO,74.6,1.45,13.0,1.78,0.26
850021799,ANGU DE MILHO,60.58,1.44,13.0,0.2,0.26
850021899,POLENTA,74.6,1.45,13.0,1.78,0.26
850022299,ESFIRRA,359.42,9.76,37.51,18.88,1.46
850022399,ESFIRRA DE CARNE,346.45,11.89,26.2,21.38,1.07
850022499,ESFIRRA DE QUEIJO,359.42,9.76,37.51,18.88,1.46
850022599,ESFIRRA DE RICOTA,320.39,7.54,38.09,15.25,1.46
850022699,ESFIRRA DE FRANGO,222.39,9.47,17.32,12.71,0.78
850022799,ENROLADINHO,274.6,13.41,16.54,16.88,0.88
850022899,BOLINHO DE AIPIM,212.64,6.28,18.51,13.11,2.72
850023299,BOLINHO DE BACALHAU,214.01,16.7,7.69,12.75,0.83
850030299,CACHORRO QUENTE,272.47,8.73,24.8,15.22,1.09
850030399,HAMBURGUER (SANDUICHE),267.16,13.08,32.36,9.22,1.68
850030499,CHEESBURGUER,279.85,14.15,28.74,11.81,1.49
850030599,EGGSBURGUER,269.44,13.28,17.42,16.1,0.64
850030799,BAURU,229.47,13.67,13.96,13.0,0.78
850030899,AMERICANO,236.68,10.05,16.85,14.21,1.0
850031399,MISTO QUENTE OU FRIO,265.42,16.29,18.3,13.78,0.85
850031599,SANDUICHE DE QUEIJO PRATO,329.29,12.22,31.09,17.24,1.45
850031699,SANDUICHE DE SALAME,282.99,8.96,30.27,13.74,1.4
850031799,SANDUICHE DE PRESUNTO,230.33,10.97,18.73,12.15,1.11
850031899,SANDUICHE DE QUEIJO PRATO COM PRESUNTO,265.42,16.29,18.3,13.78,0.85
850031999,SANDUICHE DE MORTADELA,315.97,8.6,32.81,16.56,1.45
850032099,SANDUICHE DE QUEIJO MINAS,329.29,12.22,31.09,17.24,1.45
850032199,CHEESE EGG,279.85,14.15,28.74,11.81,1.49
850032299,CHEESE TUDO,279.85,14.15,28.74,11.81,1.49
850032399,SANDUICHE NATURAL,245.58,11.21,25.58,10.84,1.47
850040199,SUCO,41.83,0.59,9.81,0.14,0.31
850040299,SUCO DE ABACAXI,53.21,0.36,12.92,0.12,0.2
850040399,SUCO DE ACEROLA,23.06,0.4,4.81,0.3,0.3
850040499,SUCO DE BETERRABA,30.77,0.81,7.11,0.12,0.76
850040599,SUCO DE CUPUACU,24.5,0.6,5.2,0.5,1.55
850040699,SUCO DE GOIABA,62.28,0.37,15.62,0.14,0.79
850040799,SUCO DE LARANJA,41.83,0.59,9.81,0.14,0.31
850040899,SUCO DE LARANJA COM BANANA,56.8,0.76,13.84,0.2,0.93
850040999,SUCO DE LARANJA E BETERRABA,30.77,0.81,7.11,0.12,0.76
850041099,SUCO DE LARANJA E CENOURA,30.77,0.81,7.11,0.12,0.76
850041199,SUCO DE LARANJA CENOURA E BETERRABA,30.77,0.81,7.11,0.12,0.76
850041299,SUCO DE MAMAO,57.13,0.17,14.54,0.15,0.6
850041399,SUCO DE MANGA,50.86,0.11,13.08,0.06,0.3
850041499,SUCO DE MARACUJA,60.14,0.67,14.48,0.18,0.2
850041599,SUCO DE MELAO,31.79,0.65,8.0,0.16,0.42
850041699,SUCO DE MORANGO,59.21,0.57,14.51,0.1,0.23
850041799,SUCO DE PESSEGO,53.99,0.27,13.92,0.02,0.6
850041899,SUCO DE PESSEGO EM CALDA,53.99,0.27,13.92,0.02,0.6
850050199,VITAMINA,92.78,2.47,16.39,2.31,0.62
850050399,VITAMINA DE BANANA,92.78,2.47,16.39,2.31,0.62
850050499,VITAMINA DE BANANA COM AVEIA,108.46,3.06,19.2,2.54,1.15
850050599,VITAMINA DE MAMÃO,80.59,2.42,12.95,2.34,0.38
850050699,VITAMINA DE ABACATE,100.19,2.74,12.8,4.63,1.34
850050799,VITAMINA DE MORANGO,74.61,1.96,13.27,1.83,0.8
850050899,VITAMINA MISTA,83.16,1.8,16.2,1.65,0.77
850050999,VITAMINA DE MACA,82.99,2.28,13.98,2.26,0.31
850060199,REFRESCO,46.8,0,11.92,0,0.2
850060299,REFRESCO DE CAJU,46.8,0,11.92,0,0.2
850060399,REFRESCO DE GROSELHA,46.8,0,11.92,0,0.2
850060499,REFRESCO DE LARANJA,46.8,0,11.92,0,0.2
850060599,REFRESCO DE MARACUJA,46.8,0,11.92,0,0.2
850060699,REFRESCO DE LIMAO,46.8,0,11.92,0,0.2
850080199,"SALADA OU VERDURA COZIDA, EXCETO DE FRUTA",26.0,2.11,4.91,0.36,2.8
850080299,SALADA DE MAIONESE,209.79,2.71,12.64,16.82,1.38
850090399,PIZZA,281.2,14.6,29.82,11.35,1.74
850090499,LAZANHA,158.63,10.78,12.34,7.31,1.11
850090599,NHOQUE,190.54,9.31,8.48,13.18,0.26
850090699,CANELONI,120.86,5.94,9.22,6.8,1.01
850090799,CAPELETI,95.24,5.53,12.6,2.59,1.2
850090999,RAVIOLI,95.24,5.53,12.6,2.59,1.2
850091099,CALZONE,245.75,12.83,25.8,9.85,1.18
850091399,PANQUECA,203.18,13.96,8.27,12.46,0.66
850091499,PIZZA CALABREZA,284.72,13.74,29.51,12.21,1.75
850091599,PIZZA MUZZARELA,281.2,14.6,29.82,11.35,1.74
850091699,PIZZA PRESUNTO,284.72,13.74,29.51,12.21,1.75
850091799,PIZZA PORTUGUESA,247.49,11.75,22.4,12.23,1.56
850091999,MACARRONADA,120.59,6.22,17.42,2.79,1.25
850100499,GALETO,261.66,27.3,0,16.16,0
850110499,COSTELA,365.0,22.6,0,29.79,0
850120299,PIPOCA DOCE OU SALGADA,468.15,6.59,62.51,23.28,6.02
850130299,CAFE,1.0,0.12,0.47,0.02,0.47
850130399,CAFE COM LEITE,31.44,1.72,2.57,1.69,0.23
850130499,CAFE TIPO EXPRESSO,2.44,0.12,0.77,0.01,0.2
850130599,CAFE TIPO CAPUCCINO,27.71,0.26,5.17,0.84,0.13
850140299,MILHO COZIDO,160.14,3.32,25.11,7.18,4.25
850150299,BATATA PALITO,263.5,2.87,33.6,13.64,3.44
850150399,BATATA PALHA,545.7,5.24,54.52,35.24,4.53
850190299,MUNGUNZA,146.0,4.0,24.4,3.9,2.4
850190399,CANJICA,146.0,4.0,24.4,3.9,2.4
850190499,CURAU,78.24,2.42,10.46,3.06,0.17
850220199,FAROFA,406.0,2.1,80.3,9.1,7.8
850230199,"MINGAU (FUBA,  AVEIA, FARINHA, ETC)",78.24,2.42,10.46,3.06,0.17
850240199,TACACA,16.0,2.0,0.4,0.6,0
850250199,BOLINHO DE COCO,297.32,6.71,54.89,5.8,0.85
850270199,RISOTO,113.02,6.66,17.16,1.99,1.1
850280199,VATAPA,226.07,13.77,9.28,15.61,1.32
850290199,FAROFA PRONTA,406.0,2.1,80.3,9.1,7.8
850320299,CALDO DE CARNE,7.02,1.36,0.45,0,0
850320399,CALDO DE FEIJAO,75.5,4.78,10.33,1.76,2.2
850320499,CALDO DE MOCOTO,7.02,1.36,0.45,0,0
850350199,BAIAO DE DOIS,136.0,6.2,20.4,3.2,5.1
850380199,CHURRASCO,204.0,30.67,0,9.0,0
850420199,SUSHI,146.78,5.56,29.19,0.45,0.91
850440199,SALADA DE FRUTAS,51.24,0.62,13.31,0.14,1.68
850450199,"SOPA (LEGUMES, CARNE, ETC)",28.78,1.63,3.81,0.78,0.64
850480199,SALPICAO,202.85,14.26,3.93,14.41,0.55
850520199,CHARUTO DE REPOLHO,84.91,9.63,8.75,1.3,1.2
850540199,ARROZ A GREGA,92.0,2.17,17.47,1.69,1.0
850550199,ARRUMADINHO,198.86,9.33,21.73,8.47,3.47
850560199,BOBO DE CAMARAO,72.1,2.63,5.48,4.42,0.15
850570199,"CARURU (QUIABO, AMENDOIM, CASTANHA DE CAJU, CAMARAO SECO, ETC)",215.87,6.07,4.07,20.07,1.41
850580199,CUSCUZ PAULISTA,142.0,2.6,22.5,4.6,2.4
850590199,"EMPADAO (QUEIJO, FRANGO, CAMARAO, PALMITO, ETC)",153.96,7.89,12.47,7.91,1.03
850600199,FAROFA DE BANANA,309.55,1.66,52.89,11.17,5.35
850610199,FEIJAO TROPEIRO,198.86,9.33,21.73,8.47,3.47
850620199,GALINHA COM ARROZ,143.5,4.46,23.93,3.07,0.65
850630199,GALINHADA,143.5,4.46,23.93,3.07,0.65
850640199,MOQUECA BAIANA,130.13,13.62,1.66,7.54,0.17
850650199,OMELETE,241.62,11.04,0.98,21.26,0
850660199,PIRAO,119.65,8.05,8.9,5.76,0.75
850670199,QUIBEBE,36.39,0.72,4.9,1.92,1.1
850680199,QUICHE,282.73,10.34,13.85,20.44,0.56
850690199,SUFLE,126.1,5.11,6.4,9.17,1.1
850700199,TUTU,123.76,5.41,22.34,1.64,4.04
850710199,MOQUECA CAPIXABA,100.52,14.34,1.75,3.66,0.18
850720199,MANICOBA,181.85,15.09,2.92,12.16,1.31
850730199,CALDO VERDE,94.92,3.53,14.19,2.9,2.14
850740199,ARROZ DE CUXA,102.74,2.38,20.92,0.95,1.92
850750199,ANGU A BAIANA,125.34,9.01,8.87,5.75,0.31
850760199,CHOCOLATE,535.0,7.65,59.4,29.66,3.4
850770199,GEMADA,134.79,3.8,13.52,7.47,0
850780199,ACAI COM GRANOLA,110.0,0.7,21.5,3.7,1.7
850790199,SUCO ORGANICO,41.83,0.59,9.81,0.14,0.31
850790299,SUCO DE ABACAXI ORGANICO,53.21,0.36,12.92,0.12,0.2
850790399,SUCO DE ACEROLA ORGANICO,23.06,0.4,4.81,0.3,0.3
850790699,SUCO DE GOIABA ORGANICO,62.28,0.37,15.62,0.14,0.79
850790799,SUCO DE LARANJA ORGANICO,41.83,0.59,9.81,0.14,0.31
850791199,SUCO DE LARANJA CENOURA E BETERRABA ORGANICO,30.77,0.81,7.11,0.12,0.76
850791399,SUCO DE MANGA ORGANICO,50.86,0.11,13.08,0.06,0.3
850791499,SUCO DE MARACUJA ORGANICO,60.14,0.67,14.48,0.18,0.2
850791699,SUCO DE MORANGO ORGANICO,59.21,0.57,14.51,0.1,0.23
850791799,SUCO DE PESSEGO ORGANICO,53.99,0.27,13.92,0.02,0.6
850791899,SUCO DE PESSEGO EM CALDA ORGANICO,53.99,0.27,13.92,0.02,0.6
850800399,PIZZA PRONTA LIGHT,255.57,14.6,29.82,8.45,1.74
850800499,LAZANHA PRONTA LIGHT,144.33,10.93,12.34,5.67,1.11
850801202,MACARRAO PRONTO LIGHT - COZIDO(A),189.86,5.64,25.54,7.18,1.16
850801799,PIZZA PORTUGUESA LIGHT,229.62,11.75,22.4,10.21,1.56
850810199,FAROFA PRONTA LIGHT EM PACOTE,406.0,2.1,80.3,9.1,7.8
850830199,VACA ATOLADA,245.0,11.6,15.05,15.04,0.8
850840199,"SALADA OU VERDURA CRUA, EXCETO DE FRUTA",18.0,0.88,3.92,0.2,1.2
850840399,OUTROS LEGUMES COZIDOS,60.5,1.24,14.12,0.14,2.52
850980199,CAFE DA MANHA,31.44,1.72,2.57,1.69,0.23
857010199,PRATO DE COMIDA BRASILEIRO,148.37,6.74,21.34,3.86,2.31
857010299,PRATO DE COMIDA NE,129.21,6.49,19.48,2.66,2.33
857010399,PRATO DE COMIDA N,157.1,6.53,24.99,3.36,2.94
857010499,PRATO DE COMIDA SE,131.09,8.62,12.0,5.3,1.86
857010599,PRATO DE COMIDA SUL,148.37,6.74,21.34,3.86,2.31
857010699,PRATO DE COMIDA CO,105.93,5.68,14.27,2.91,2.22
857010799,ARROZ COM FEIJAO,116.51,4.17,21.42,1.5,2.66
857032899,PAO COM MANTEIGA,369.5,6.81,48.84,16.1,1.92
857032999,PAO COM MARGARINA,369.83,6.82,48.98,16.0,1.92
857033099,PAO COM OVO,261.3,10.84,29.91,10.38,1.15
857111099,"CARNE COM BATATA, INHAME, BATATA BAROA OU AIPIM",188.2,12.96,10.01,10.5,1.02
857111199,"CARNE COM LEGUMES (EXCETO BATATA, INHAME E AIPIM)",150.52,12.47,2.45,9.95,0.55
857111299,"FRANGO COM BATATA, INHAME BATATA BAROA OU AIPIM",153.7,16.31,10.01,5.04,1.02
857111399,"FRANGO COM LEGUMES (EXCETO BATATA,INHAME E AIPIM)",116.02,15.81,2.45,4.5,0.55
857840499,ABOBORA COM QUIABO,21.0,1.29,4.71,0.14,1.8
857900299,ARROZ CARRETEIRO,154.0,10.8,11.6,7.1,1.5
857900399,MARIA IZABEL,154.0,10.8,11.6,7.1,1.5
857900499,ARROZ DE LEITE,142.42,2.98,22.62,4.17,0.3
857900599,ARROZ COM MANDIOCA,130.31,1.55,28.94,0.75,1.57
857900699,ARROZ COM OVO,179.11,8.09,14.5,9.43,0.77
880010999,PALMA,41.95,1.35,3.28,3.1,2.0
